matrix,dominant-eigenvalue
"[[98, 84, 70, 38, 62, 53, 50, 53, 55, 75, 72, 31, 81, 42, 80, 24, 26, 82, 40, 16, 79], [84, 36, 85, 23, 72, 49, 57, 57, 12, 12, 38, 37, 48, 81, 61, 46, 49, 76, 63, 50, 32], [70, 85, 59, 44, 9, 51, 49, 41, 67, 70, 53, 29, 39, 35, 67, 60, 59, 53, 26, 32, 53], [38, 23, 44, 55, 50, 47, 63, 34, 43, 87, 74, 37, 57, 54, 38, 48, 1, 18, 50, 62, 61], [62, 72, 9, 50, 88, 38, 54, 35, 41, 46, 30, 68, 52, 52, 52, 66, 94, 58, 71, 41, 21], [53, 49, 51, 47, 38, 33, 88, 44, 69, 62, 74, 93, 34, 90, 57, 67, 19, 8, 32, 31, 58], [50, 57, 49, 63, 54, 88, 97, 85, 48, 92, 58, 55, 53, 22, 33, 33, 58, 4, 46, 30, 31], [53, 57, 41, 34, 35, 44, 85, 3, 69, 74, 70, 19, 33, 67, 62, 68, 50, 55, 26, 63, 62], [55, 12, 67, 43, 41, 69, 48, 69, 21, 47, 31, 25, 42, 28, 29, 58, 76, 38, 72, 40, 46], [75, 12, 70, 87, 46, 62, 92, 74, 47, 10, 51, 49, 73, 42, 49, 45, 53, 21, 69, 26, 51], [72, 38, 53, 74, 30, 74, 58, 70, 31, 51, 61, 36, 44, 47, 56, 37, 47, 29, 10, 69, 62], [31, 37, 29, 37, 68, 93, 55, 19, 25, 49, 36, 16, 86, 50, 65, 41, 32, 45, 32, 43, 17], [81, 48, 39, 57, 52, 34, 53, 33, 42, 73, 44, 86, 46, 31, 28, 28, 81, 36, 46, 58, 15], [42, 81, 35, 54, 52, 90, 22, 67, 28, 42, 47, 50, 31, 44, 34, 71, 41, 43, 32, 85, 13], [80, 61, 67, 38, 52, 57, 33, 62, 29, 49, 56, 65, 28, 34, 68, 13, 45, 27, 43, 50, 47], [24, 46, 60, 48, 66, 67, 33, 68, 58, 45, 37, 41, 28, 71, 13, 9, 92, 74, 29, 62, 72], [26, 49, 59, 1, 94, 19, 58, 50, 76, 53, 47, 32, 81, 41, 45, 92, 65, 51, 38, 46, 28], [82, 76, 53, 18, 58, 8, 4, 55, 38, 21, 29, 45, 36, 43, 27, 74, 51, 37, 73, 84, 64], [40, 63, 26, 50, 71, 32, 46, 26, 72, 69, 10, 32, 46, 32, 43, 29, 38, 73, 11, 10, 83], [16, 50, 32, 62, 41, 31, 30, 63, 40, 26, 69, 43, 58, 85, 50, 62, 46, 84, 10, 73, 25], [79, 32, 53, 61, 21, 58, 31, 62, 46, 51, 62, 17, 15, 13, 47, 72, 28, 64, 83, 25, 92]]",1038.2817903
"[[2, 40, 64, 51, 43, 53, 56, 70, 55, 71, 49, 24, 22, 13, 22, 17, 58, 72, 45, 24, 32], [40, 4, 39, 56, 72, 63, 31, 69, 72, 71, 45, 86, 81, 37, 32, 24, 83, 35, 47, 67, 74], [64, 39, 64, 39, 52, 72, 22, 33, 48, 42, 72, 31, 19, 44, 45, 66, 42, 79, 76, 61, 26], [51, 56, 39, 22, 35, 33, 39, 24, 69, 61, 9, 79, 55, 14, 45, 31, 66, 39, 38, 35, 17], [43, 72, 52, 35, 41, 51, 29, 54, 42, 36, 10, 60, 19, 52, 60, 81, 28, 71, 25, 59, 61], [53, 63, 72, 33, 51, 86, 38, 56, 73, 78, 56, 77, 42, 46, 45, 18, 14, 45, 15, 38, 61], [56, 31, 22, 39, 29, 38, 14, 12, 50, 86, 24, 21, 49, 35, 49, 37, 39, 48, 23, 27, 40], [70, 69, 33, 24, 54, 56, 12, 53, 88, 62, 62, 60, 14, 43, 41, 18, 44, 43, 93, 87, 43], [55, 72, 48, 69, 42, 73, 50, 88, 46, 51, 16, 62, 26, 52, 64, 67, 80, 48, 35, 60, 82], [71, 71, 42, 61, 36, 78, 86, 62, 51, 8, 69, 49, 60, 25, 24, 45, 57, 48, 54, 89, 15], [49, 45, 72, 9, 10, 56, 24, 62, 16, 69, 52, 50, 14, 36, 32, 38, 40, 39, 62, 28, 42], [24, 86, 31, 79, 60, 77, 21, 60, 62, 49, 50, 37, 43, 22, 73, 40, 28, 70, 36, 42, 81], [22, 81, 19, 55, 19, 42, 49, 14, 26, 60, 14, 43, 33, 17, 49, 45, 56, 77, 62, 59, 78], [13, 37, 44, 14, 52, 46, 35, 43, 52, 25, 36, 22, 17, 13, 23, 77, 47, 82, 87, 44, 50], [22, 32, 45, 45, 60, 45, 49, 41, 64, 24, 32, 73, 49, 23, 62, 87, 48, 39, 88, 36, 27], [17, 24, 66, 31, 81, 18, 37, 18, 67, 45, 38, 40, 45, 77, 87, 18, 24, 48, 53, 51, 65], [58, 83, 42, 66, 28, 14, 39, 44, 80, 57, 40, 28, 56, 47, 48, 24, 66, 54, 51, 51, 67], [72, 35, 79, 39, 71, 45, 48, 43, 48, 48, 39, 70, 77, 82, 39, 48, 54, 41, 56, 47, 71], [45, 47, 76, 38, 25, 15, 23, 93, 35, 54, 62, 36, 62, 87, 88, 53, 51, 56, 33, 42, 60], [24, 67, 61, 35, 59, 38, 27, 87, 60, 89, 28, 42, 59, 44, 36, 51, 51, 47, 42, 79, 50], [32, 74, 26, 17, 61, 61, 40, 43, 82, 15, 42, 81, 78, 50, 27, 65, 67, 71, 60, 50, 98]]",1022.0060345
"[[63, 62, 38, 25, 66, 66, 40, 90, 46, 77, 32, 46, 40, 45, 47, 70, 50, 10, 50, 17, 30], [62, 79, 83, 91, 31, 16, 29, 68, 39, 50, 68, 65, 37, 39, 74, 72, 37, 76, 45, 53, 37], [38, 83, 75, 47, 79, 52, 35, 75, 20, 7, 31, 56, 34, 50, 37, 46, 21, 32, 73, 64, 41], [25, 91, 47, 49, 60, 55, 39, 29, 39, 47, 24, 90, 63, 56, 64, 51, 46, 63, 51, 28, 45], [66, 31, 79, 60, 65, 58, 81, 4, 19, 50, 20, 58, 34, 28, 13, 91, 62, 60, 33, 19, 45], [66, 16, 52, 55, 58, 10, 2, 52, 51, 73, 73, 68, 26, 30, 57, 29, 72, 84, 54, 19, 40], [40, 29, 35, 39, 81, 2, 16, 43, 41, 71, 56, 56, 41, 35, 21, 83, 38, 60, 55, 59, 67], [90, 68, 75, 29, 4, 52, 43, 79, 89, 82, 65, 45, 35, 64, 76, 30, 58, 45, 75, 79, 46], [46, 39, 20, 39, 19, 51, 41, 89, 16, 45, 71, 36, 76, 80, 37, 26, 29, 65, 40, 62, 21], [77, 50, 7, 47, 50, 73, 71, 82, 45, 76, 49, 13, 67, 62, 58, 42, 47, 46, 74, 83, 52], [32, 68, 31, 24, 20, 73, 56, 65, 71, 49, 9, 62, 24, 67, 33, 54, 47, 27, 29, 48, 65], [46, 65, 56, 90, 58, 68, 56, 45, 36, 13, 62, 83, 49, 65, 8, 59, 77, 39, 41, 69, 44], [40, 37, 34, 63, 34, 26, 41, 35, 76, 67, 24, 49, 49, 40, 52, 42, 30, 12, 69, 43, 83], [45, 39, 50, 56, 28, 30, 35, 64, 80, 62, 67, 65, 40, 79, 54, 26, 57, 25, 31, 80, 26], [47, 74, 37, 64, 13, 57, 21, 76, 37, 58, 33, 8, 52, 54, 41, 45, 56, 55, 71, 17, 22], [70, 72, 46, 51, 91, 29, 83, 30, 26, 42, 54, 59, 42, 26, 45, 88, 53, 13, 86, 20, 18], [50, 37, 21, 46, 62, 72, 38, 58, 29, 47, 47, 77, 30, 57, 56, 53, 26, 49, 43, 43, 46], [10, 76, 32, 63, 60, 84, 60, 45, 65, 46, 27, 39, 12, 25, 55, 13, 49, 6, 25, 31, 57], [50, 45, 73, 51, 33, 54, 55, 75, 40, 74, 29, 41, 69, 31, 71, 86, 43, 25, 84, 16, 46], [17, 53, 64, 28, 19, 19, 59, 79, 62, 83, 48, 69, 43, 80, 17, 20, 43, 31, 16, 76, 55], [30, 37, 41, 45, 45, 40, 67, 46, 21, 52, 65, 44, 83, 26, 22, 18, 46, 57, 46, 55, 62]]",1028.1598121
"[[91, 29, 59, 53, 60, 28, 43, 79, 59, 33, 57, 92, 71, 12, 82, 77, 76, 25, 52, 86, 13], [29, 57, 71, 57, 9, 47, 54, 86, 72, 65, 90, 29, 89, 54, 64, 63, 34, 62, 47, 80, 54], [59, 71, 1, 46, 83, 54, 63, 91, 89, 34, 52, 24, 51, 70, 64, 34, 44, 21, 25, 48, 20], [53, 57, 46, 15, 23, 61, 12, 56, 91, 45, 38, 21, 40, 55, 12, 66, 55, 35, 27, 41, 47], [60, 9, 83, 23, 40, 69, 44, 39, 59, 61, 45, 81, 47, 62, 29, 82, 26, 49, 11, 18, 32], [28, 47, 54, 61, 69, 10, 63, 41, 76, 55, 70, 39, 57, 33, 36, 20, 53, 45, 63, 40, 46], [43, 54, 63, 12, 44, 63, 31, 35, 35, 62, 23, 46, 63, 39, 49, 26, 8, 37, 57, 77, 56], [79, 86, 91, 56, 39, 41, 35, 13, 63, 73, 23, 33, 39, 38, 47, 50, 45, 51, 48, 64, 55], [59, 72, 89, 91, 59, 76, 35, 63, 98, 85, 11, 22, 52, 95, 79, 76, 94, 32, 19, 36, 42], [33, 65, 34, 45, 61, 55, 62, 73, 85, 87, 59, 31, 60, 93, 73, 60, 48, 26, 37, 35, 16], [57, 90, 52, 38, 45, 70, 23, 23, 11, 59, 2, 91, 28, 47, 34, 28, 76, 18, 32, 42, 49], [92, 29, 24, 21, 81, 39, 46, 33, 22, 31, 91, 1, 33, 63, 52, 6, 48, 84, 50, 48, 35], [71, 89, 51, 40, 47, 57, 63, 39, 52, 60, 28, 33, 99, 47, 15, 39, 19, 65, 78, 74, 90], [12, 54, 70, 55, 62, 33, 39, 38, 95, 93, 47, 63, 47, 79, 78, 18, 15, 10, 60, 79, 66], [82, 64, 64, 12, 29, 36, 49, 47, 79, 73, 34, 52, 15, 78, 71, 69, 43, 25, 56, 50, 29], [77, 63, 34, 66, 82, 20, 26, 50, 76, 60, 28, 6, 39, 18, 69, 67, 55, 38, 33, 60, 17], [76, 34, 44, 55, 26, 53, 8, 45, 94, 48, 76, 48, 19, 15, 43, 55, 99, 63, 40, 53, 64], [25, 62, 21, 35, 49, 45, 37, 51, 32, 26, 18, 84, 65, 10, 25, 38, 63, 75, 88, 31, 44], [52, 47, 25, 27, 11, 63, 57, 48, 19, 37, 32, 50, 78, 60, 56, 33, 40, 88, 91, 50, 74], [86, 80, 48, 41, 18, 40, 77, 64, 36, 35, 42, 48, 74, 79, 50, 60, 53, 31, 50, 19, 87], [13, 54, 20, 47, 32, 46, 56, 55, 42, 16, 49, 35, 90, 66, 29, 17, 64, 44, 74, 87, 63]]",1058.928958
"[[64, 46, 36, 71, 66, 86, 20, 27, 44, 12, 54, 39, 67, 40, 20, 79, 21, 56, 7, 40, 10], [46, 44, 40, 72, 27, 80, 30, 55, 61, 21, 78, 6, 65, 37, 75, 41, 61, 37, 11, 53, 30], [36, 40, 59, 78, 22, 42, 59, 82, 63, 42, 42, 55, 85, 33, 73, 48, 90, 73, 59, 29, 50], [71, 72, 78, 86, 35, 74, 27, 14, 59, 33, 21, 25, 32, 33, 28, 21, 32, 16, 31, 60, 50], [66, 27, 22, 35, 14, 16, 85, 64, 53, 56, 45, 35, 64, 62, 65, 48, 36, 21, 41, 11, 55], [86, 80, 42, 74, 16, 62, 19, 24, 22, 37, 25, 63, 66, 57, 46, 51, 57, 80, 22, 56, 69], [20, 30, 59, 27, 85, 19, 12, 52, 50, 24, 60, 15, 56, 81, 43, 59, 30, 34, 47, 36, 36], [27, 55, 82, 14, 64, 24, 52, 18, 65, 18, 44, 74, 73, 61, 27, 8, 41, 23, 47, 45, 36], [44, 61, 63, 59, 53, 22, 50, 65, 59, 56, 46, 17, 36, 55, 48, 27, 45, 78, 65, 10, 53], [12, 21, 42, 33, 56, 37, 24, 18, 56, 6, 71, 63, 57, 64, 31, 10, 24, 63, 41, 28, 43], [54, 78, 42, 21, 45, 25, 60, 44, 46, 71, 90, 41, 61, 39, 58, 48, 46, 48, 77, 21, 31], [39, 6, 55, 25, 35, 63, 15, 74, 17, 63, 41, 72, 85, 31, 51, 53, 51, 35, 31, 46, 76], [67, 65, 85, 32, 64, 66, 56, 73, 36, 57, 61, 85, 97, 45, 75, 65, 60, 73, 53, 63, 89], [40, 37, 33, 33, 62, 57, 81, 61, 55, 64, 39, 31, 45, 22, 46, 33, 46, 66, 37, 54, 51], [20, 75, 73, 28, 65, 46, 43, 27, 48, 31, 58, 51, 75, 46, 48, 45, 37, 42, 59, 28, 56], [79, 41, 48, 21, 48, 51, 59, 8, 27, 10, 48, 53, 65, 33, 45, 23, 75, 58, 46, 50, 80], [21, 61, 90, 32, 36, 57, 30, 41, 45, 24, 46, 51, 60, 46, 37, 75, 27, 56, 37, 54, 67], [56, 37, 73, 16, 21, 80, 34, 23, 78, 63, 48, 35, 73, 66, 42, 58, 56, 56, 56, 17, 76], [7, 11, 59, 31, 41, 22, 47, 47, 65, 41, 77, 31, 53, 37, 59, 46, 37, 56, 92, 41, 43], [40, 53, 29, 60, 11, 56, 36, 45, 10, 28, 21, 46, 63, 54, 28, 50, 54, 17, 41, 97, 13], [10, 30, 50, 50, 55, 69, 36, 36, 53, 43, 31, 76, 89, 51, 56, 80, 67, 76, 43, 13, 53]]",1002.4120256
"[[29, 54, 61, 45, 29, 65, 64, 39, 72, 89, 58, 30, 28, 85, 17, 82, 65, 21, 22, 62, 87], [54, 42, 59, 92, 44, 16, 45, 80, 76, 59, 43, 44, 70, 51, 15, 26, 73, 25, 50, 41, 63], [61, 59, 54, 69, 50, 22, 32, 54, 60, 29, 63, 15, 67, 58, 33, 67, 40, 70, 65, 18, 50], [45, 92, 69, 72, 18, 38, 46, 72, 45, 40, 21, 11, 74, 25, 53, 71, 71, 35, 77, 49, 23], [29, 44, 50, 18, 18, 68, 70, 59, 39, 16, 65, 57, 47, 81, 61, 84, 74, 80, 10, 24, 36], [65, 16, 22, 38, 68, 65, 16, 47, 37, 31, 53, 26, 62, 51, 64, 49, 26, 60, 63, 44, 49], [64, 45, 32, 46, 70, 16, 59, 73, 38, 66, 76, 42, 62, 8, 61, 28, 11, 81, 70, 48, 58], [39, 80, 54, 72, 59, 47, 73, 19, 50, 6, 92, 49, 34, 27, 47, 51, 46, 67, 4, 49, 49], [72, 76, 60, 45, 39, 37, 38, 50, 63, 15, 70, 28, 38, 34, 46, 65, 71, 14, 24, 30, 52], [89, 59, 29, 40, 16, 31, 66, 6, 15, 47, 6, 47, 81, 66, 55, 44, 58, 38, 32, 69, 65], [58, 43, 63, 21, 65, 53, 76, 92, 70, 6, 65, 25, 52, 51, 7, 47, 80, 5, 70, 71, 35], [30, 44, 15, 11, 57, 26, 42, 49, 28, 47, 25, 96, 12, 25, 47, 90, 20, 45, 54, 52, 76], [28, 70, 67, 74, 47, 62, 62, 34, 38, 81, 52, 12, 54, 44, 49, 60, 9, 36, 59, 53, 49], [85, 51, 58, 25, 81, 51, 8, 27, 34, 66, 51, 25, 44, 92, 53, 27, 83, 48, 39, 67, 49], [17, 15, 33, 53, 61, 64, 61, 47, 46, 55, 7, 47, 49, 53, 24, 21, 64, 32, 49, 67, 51], [82, 26, 67, 71, 84, 49, 28, 51, 65, 44, 47, 90, 60, 27, 21, 94, 90, 31, 54, 54, 80], [65, 73, 40, 71, 74, 26, 11, 46, 71, 58, 80, 20, 9, 83, 64, 90, 59, 56, 55, 65, 26], [21, 25, 70, 35, 80, 60, 81, 67, 14, 38, 5, 45, 36, 48, 32, 31, 56, 76, 90, 38, 45], [22, 50, 65, 77, 10, 63, 70, 4, 24, 32, 70, 54, 59, 39, 49, 54, 55, 90, 80, 82, 53], [62, 41, 18, 49, 24, 44, 48, 49, 30, 69, 71, 52, 53, 67, 67, 54, 65, 38, 82, 3, 28], [87, 63, 50, 23, 36, 49, 58, 49, 52, 65, 35, 76, 49, 49, 51, 80, 26, 45, 53, 28, 91]]",1042.6074398
"[[93, 64, 57, 30, 77, 35, 26, 46, 46, 55, 34, 51, 68, 92, 72, 44, 75, 15, 61, 40, 60], [64, 18, 26, 33, 76, 54, 65, 24, 34, 51, 31, 22, 44, 65, 75, 33, 40, 79, 61, 40, 40], [57, 26, 7, 85, 44, 21, 51, 17, 53, 57, 82, 34, 45, 26, 2, 19, 18, 61, 44, 47, 60], [30, 33, 85, 98, 71, 24, 9, 67, 57, 18, 53, 50, 41, 58, 33, 44, 7, 46, 33, 87, 5], [77, 76, 44, 71, 99, 72, 22, 29, 84, 70, 44, 39, 20, 41, 55, 38, 59, 21, 55, 83, 42], [35, 54, 21, 24, 72, 21, 54, 81, 64, 37, 22, 70, 72, 49, 48, 29, 32, 30, 49, 86, 23], [26, 65, 51, 9, 22, 54, 71, 39, 74, 44, 59, 79, 53, 35, 11, 62, 35, 60, 28, 18, 59], [46, 24, 17, 67, 29, 81, 39, 14, 64, 64, 62, 29, 29, 30, 51, 51, 58, 37, 7, 31, 73], [46, 34, 53, 57, 84, 64, 74, 64, 2, 83, 62, 41, 13, 37, 74, 51, 72, 58, 31, 26, 29], [55, 51, 57, 18, 70, 37, 44, 64, 83, 9, 79, 52, 43, 6, 80, 29, 70, 47, 47, 35, 16], [34, 31, 82, 53, 44, 22, 59, 62, 62, 79, 72, 48, 58, 47, 68, 44, 81, 79, 48, 93, 30], [51, 22, 34, 50, 39, 70, 79, 29, 41, 52, 48, 81, 61, 51, 67, 44, 44, 42, 57, 63, 70], [68, 44, 45, 41, 20, 72, 53, 29, 13, 43, 58, 61, 8, 38, 44, 24, 54, 27, 56, 50, 31], [92, 65, 26, 58, 41, 49, 35, 30, 37, 6, 47, 51, 38, 22, 32, 63, 22, 49, 21, 59, 52], [72, 75, 2, 33, 55, 48, 11, 51, 74, 80, 68, 67, 44, 32, 21, 14, 79, 45, 60, 24, 49], [44, 33, 19, 44, 38, 29, 62, 51, 51, 29, 44, 44, 24, 63, 14, 33, 71, 37, 5, 52, 51], [75, 40, 18, 7, 59, 32, 35, 58, 72, 70, 81, 44, 54, 22, 79, 71, 85, 43, 55, 85, 74], [15, 79, 61, 46, 21, 30, 60, 37, 58, 47, 79, 42, 27, 49, 45, 37, 43, 65, 24, 67, 21], [61, 61, 44, 33, 55, 49, 28, 7, 31, 47, 48, 57, 56, 21, 60, 5, 55, 24, 9, 95, 66], [40, 40, 47, 87, 83, 86, 18, 31, 26, 35, 93, 63, 50, 59, 24, 52, 85, 67, 95, 78, 44], [60, 40, 60, 5, 42, 23, 59, 73, 29, 16, 30, 70, 31, 52, 49, 51, 74, 21, 66, 44, 56]]",1013.5079125
"[[4, 79, 66, 53, 34, 57, 24, 60, 60, 85, 51, 58, 57, 11, 84, 56, 64, 75, 25, 52, 68], [79, 39, 23, 51, 73, 52, 39, 67, 39, 14, 19, 67, 43, 72, 49, 52, 41, 81, 52, 78, 54], [66, 23, 23, 95, 50, 40, 45, 40, 55, 67, 64, 89, 73, 21, 58, 92, 36, 42, 41, 45, 71], [53, 51, 95, 60, 51, 49, 67, 59, 52, 38, 40, 48, 48, 27, 78, 47, 57, 74, 24, 57, 7], [34, 73, 50, 51, 30, 59, 42, 18, 33, 80, 21, 55, 58, 35, 37, 27, 45, 36, 52, 65, 20], [57, 52, 40, 49, 59, 64, 75, 69, 37, 27, 47, 44, 6, 67, 61, 15, 61, 48, 55, 53, 68], [24, 39, 45, 67, 42, 75, 65, 40, 38, 78, 72, 70, 59, 61, 40, 17, 56, 60, 78, 50, 73], [60, 67, 40, 59, 18, 69, 40, 34, 37, 53, 31, 56, 63, 87, 62, 38, 21, 31, 36, 40, 20], [60, 39, 55, 52, 33, 37, 38, 37, 76, 76, 64, 32, 48, 70, 46, 43, 33, 61, 49, 60, 37], [85, 14, 67, 38, 80, 27, 78, 53, 76, 93, 46, 84, 63, 35, 36, 61, 57, 47, 20, 91, 26], [51, 19, 64, 40, 21, 47, 72, 31, 64, 46, 84, 41, 40, 48, 46, 87, 56, 90, 15, 55, 56], [58, 67, 89, 48, 55, 44, 70, 56, 32, 84, 41, 12, 38, 45, 38, 23, 40, 6, 58, 30, 55], [57, 43, 73, 48, 58, 6, 59, 63, 48, 63, 40, 38, 92, 24, 67, 74, 32, 49, 60, 16, 43], [11, 72, 21, 27, 35, 67, 61, 87, 70, 35, 48, 45, 24, 21, 12, 54, 50, 49, 45, 54, 30], [84, 49, 58, 78, 37, 61, 40, 62, 46, 36, 46, 38, 67, 12, 99, 55, 32, 38, 85, 36, 48], [56, 52, 92, 47, 27, 15, 17, 38, 43, 61, 87, 23, 74, 54, 55, 3, 6, 95, 55, 43, 22], [64, 41, 36, 57, 45, 61, 56, 21, 33, 57, 56, 40, 32, 50, 32, 6, 33, 52, 68, 30, 67], [75, 81, 42, 74, 36, 48, 60, 31, 61, 47, 90, 6, 49, 49, 38, 95, 52, 55, 74, 41, 49], [25, 52, 41, 24, 52, 55, 78, 36, 49, 20, 15, 58, 60, 45, 85, 55, 68, 74, 66, 44, 53], [52, 78, 45, 57, 65, 53, 50, 40, 60, 91, 55, 30, 16, 54, 36, 43, 30, 41, 44, 1, 29], [68, 54, 71, 7, 20, 68, 73, 20, 37, 26, 56, 55, 43, 30, 48, 22, 67, 49, 53, 29, 88]]",1050.5402292
"[[20, 39, 29, 67, 40, 46, 51, 88, 38, 71, 39, 31, 29, 71, 40, 67, 53, 30, 68, 65, 38], [39, 26, 38, 17, 37, 74, 46, 81, 17, 77, 21, 33, 51, 63, 37, 45, 21, 59, 31, 65, 36], [29, 38, 56, 38, 37, 53, 30, 19, 52, 73, 30, 40, 20, 55, 20, 61, 63, 38, 48, 55, 93], [67, 17, 38, 6, 42, 32, 81, 42, 43, 18, 62, 37, 47, 48, 23, 36, 36, 68, 18, 64, 42], [40, 37, 37, 42, 82, 70, 45, 73, 75, 11, 17, 67, 67, 57, 84, 51, 58, 13, 77, 33, 25], [46, 74, 53, 32, 70, 64, 56, 60, 29, 47, 51, 51, 23, 49, 53, 31, 29, 60, 33, 23, 47], [51, 46, 30, 81, 45, 56, 84, 21, 19, 49, 84, 44, 45, 54, 58, 49, 15, 62, 52, 22, 25], [88, 81, 19, 42, 73, 60, 21, 15, 73, 63, 81, 25, 33, 69, 44, 84, 31, 72, 40, 13, 77], [38, 17, 52, 43, 75, 29, 19, 73, 90, 18, 69, 59, 17, 45, 33, 22, 51, 41, 79, 58, 19], [71, 77, 73, 18, 11, 47, 49, 63, 18, 20, 44, 27, 31, 27, 78, 45, 52, 40, 87, 56, 71], [39, 21, 30, 62, 17, 51, 84, 81, 69, 44, 26, 46, 38, 51, 31, 60, 18, 93, 2, 81, 47], [31, 33, 40, 37, 67, 51, 44, 25, 59, 27, 46, 97, 66, 77, 50, 71, 29, 72, 79, 41, 26], [29, 51, 20, 47, 67, 23, 45, 33, 17, 31, 38, 66, 30, 84, 87, 32, 52, 17, 75, 65, 47], [71, 63, 55, 48, 57, 49, 54, 69, 45, 27, 51, 77, 84, 33, 83, 17, 50, 54, 56, 80, 28], [40, 37, 20, 23, 84, 53, 58, 44, 33, 78, 31, 50, 87, 83, 74, 29, 51, 36, 32, 37, 50], [67, 45, 61, 36, 51, 31, 49, 84, 22, 45, 60, 71, 32, 17, 29, 66, 41, 21, 71, 57, 62], [53, 21, 63, 36, 58, 29, 15, 31, 51, 52, 18, 29, 52, 50, 51, 41, 19, 64, 74, 40, 49], [30, 59, 38, 68, 13, 60, 62, 72, 41, 40, 93, 72, 17, 54, 36, 21, 64, 54, 42, 38, 69], [68, 31, 48, 18, 77, 33, 52, 40, 79, 87, 2, 79, 75, 56, 32, 71, 74, 42, 92, 34, 55], [65, 65, 55, 64, 33, 23, 22, 13, 58, 56, 81, 41, 65, 80, 37, 57, 40, 38, 34, 66, 53], [38, 36, 93, 42, 25, 47, 25, 77, 19, 71, 47, 26, 47, 28, 50, 62, 49, 69, 55, 53, 68]]",1015.1421817
"[[81, 47, 59, 35, 49, 35, 50, 17, 51, 35, 71, 34, 68, 47, 30, 38, 75, 80, 52, 33, 49], [47, 89, 56, 61, 62, 46, 36, 44, 59, 93, 82, 45, 16, 39, 66, 58, 68, 36, 60, 48, 75], [59, 56, 98, 28, 65, 45, 75, 62, 54, 19, 37, 62, 88, 23, 69, 66, 85, 23, 59, 37, 21], [35, 61, 28, 56, 21, 38, 59, 26, 30, 61, 15, 28, 60, 72, 51, 26, 56, 16, 69, 43, 58], [49, 62, 65, 21, 27, 69, 74, 68, 40, 23, 30, 38, 92, 71, 37, 57, 39, 70, 69, 36, 18], [35, 46, 45, 38, 69, 90, 13, 40, 38, 54, 68, 48, 47, 26, 39, 49, 26, 17, 59, 52, 51], [50, 36, 75, 59, 74, 13, 22, 49, 73, 63, 31, 59, 53, 59, 55, 11, 72, 57, 51, 56, 39], [17, 44, 62, 26, 68, 40, 49, 91, 52, 52, 58, 52, 70, 53, 51, 69, 71, 51, 71, 82, 59], [51, 59, 54, 30, 40, 38, 73, 52, 64, 78, 81, 9, 51, 13, 42, 36, 55, 44, 80, 44, 44], [35, 93, 19, 61, 23, 54, 63, 52, 78, 38, 58, 78, 56, 52, 44, 16, 37, 49, 37, 30, 20], [71, 82, 37, 15, 30, 68, 31, 58, 81, 58, 97, 21, 45, 52, 22, 27, 38, 16, 88, 38, 46], [34, 45, 62, 28, 38, 48, 59, 52, 9, 78, 21, 87, 37, 54, 52, 45, 65, 50, 40, 33, 73], [68, 16, 88, 60, 92, 47, 53, 70, 51, 56, 45, 37, 58, 71, 71, 90, 38, 61, 8, 81, 42], [47, 39, 23, 72, 71, 26, 59, 53, 13, 52, 52, 54, 71, 25, 4, 44, 36, 41, 11, 31, 92], [30, 66, 69, 51, 37, 39, 55, 51, 42, 44, 22, 52, 71, 4, 90, 70, 56, 53, 72, 69, 43], [38, 58, 66, 26, 57, 49, 11, 69, 36, 16, 27, 45, 90, 44, 70, 99, 7, 45, 54, 62, 69], [75, 68, 85, 56, 39, 26, 72, 71, 55, 37, 38, 65, 38, 36, 56, 7, 71, 58, 57, 61, 47], [80, 36, 23, 16, 70, 17, 57, 51, 44, 49, 16, 50, 61, 41, 53, 45, 58, 35, 57, 30, 42], [52, 60, 59, 69, 69, 59, 51, 71, 80, 37, 88, 40, 8, 11, 72, 54, 57, 57, 94, 16, 52], [33, 48, 37, 43, 36, 52, 56, 82, 44, 30, 38, 33, 81, 31, 69, 62, 61, 30, 16, 65, 32], [49, 75, 21, 58, 18, 51, 39, 59, 44, 20, 46, 73, 42, 92, 43, 69, 47, 42, 52, 32, 89]]",1057.8088935
